file,type,smells,frame,itCount,describeCount
/home/gabriel/Desktop/research/projects/miragejs/__tests__/internal/unit/server-test.js,Duplicate Assert,"{'line': 623, 'column': 4, 'index': 14657}","  621 |       awesomeCategoryId: ""1"",
  622 |     });
> 623 |     expect(server.db.authors).toHaveLength(1);
      |    ^ Duplicate Assert
  624 |     expect(server.db.categories).toHaveLength(1);
  625 |
  626 |     let anotherArticle = server.create(""article"", ""withCategory"");",,
/home/gabriel/Desktop/research/projects/miragejs/__tests__/internal/unit/server-test.js,Duplicate Assert,"{'line': 624, 'column': 4, 'index': 14704}","  622 |     });
  623 |     expect(server.db.authors).toHaveLength(1);
> 624 |     expect(server.db.categories).toHaveLength(1);
      |    ^ Duplicate Assert
  625 |
  626 |     let anotherArticle = server.create(""article"", ""withCategory"");
  627 |     expect(anotherArticle.attrs).toEqual({",,
/home/gabriel/Desktop/research/projects/miragejs/__tests__/internal/unit/server-test.js,Duplicate Assert,"{'line': 633, 'column': 4, 'index': 14967}","  631 |       awesomeCategoryId: ""2"",
  632 |     });
> 633 |     expect(server.db.authors).toHaveLength(2);
      |    ^ Duplicate Assert
  634 |     expect(server.db.categories).toHaveLength(2);
  635 |
  636 |     server.shutdown();",,
/home/gabriel/Desktop/research/projects/miragejs/__tests__/internal/unit/server-test.js,Duplicate Assert,"{'line': 634, 'column': 4, 'index': 15014}","  632 |     });
  633 |     expect(server.db.authors).toHaveLength(2);
> 634 |     expect(server.db.categories).toHaveLength(2);
      |    ^ Duplicate Assert
  635 |
  636 |     server.shutdown();
  637 |   });",,
/home/gabriel/Desktop/research/projects/miragejs/__tests__/internal/unit/server-test.js,Magic Number,"{'line': 26, 'column': 39, 'index': 502}","  24 |     let handler = server.post(""foo"");
  25 |
> 26 |     expect(handler.numberOfCalls).toBe(0);
     |                                       ^ Magic Number
  27 |
  28 |     server.shutdown();
  29 |   });",,
/home/gabriel/Desktop/research/projects/miragejs/__tests__/internal/unit/server-test.js,Magic Number,"{'line': 59, 'column': 39, 'index': 1191}","  57 |     let handler = server.post(""foo"");
  58 |
> 59 |     expect(handler.numberOfCalls).toBe(0);
     |                                       ^ Magic Number
  60 |
  61 |     server.shutdown();
  62 |   });",,
/home/gabriel/Desktop/research/projects/miragejs/__tests__/internal/unit/server-test.js,Magic Number,"{'line': 80, 'column': 31, 'index': 1650}","  78 |     let server = createServer({ environment: ""test"" });
  79 |
> 80 |     expect(server.timing).toBe(0);
     |                               ^ Magic Number
  81 |
  82 |     server.shutdown();
  83 |   });",,
/home/gabriel/Desktop/research/projects/miragejs/__tests__/internal/unit/server-test.js,Magic Number,"{'line': 103, 'column': 31, 'index': 2211}","  101 |     });
  102 |
> 103 |     expect(server.timing).toBe(0);
      |                               ^ Magic Number
  104 |
  105 |     server.shutdown();
  106 |   });",,
/home/gabriel/Desktop/research/projects/miragejs/__tests__/internal/unit/server-test.js,Magic Number,"{'line': 115, 'column': 31, 'index': 2477}","  113 |     });
  114 |
