file,type,smells,frame,itCount,describeCount
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/unit.js,Ignored Test,"{'line': 175, 'column': 9, 'index': 5830}","  173 | }
  174 |
> 175 | describe.skip('forwardResponse: content-type encoding', () => {
      |         ^ Ignored Test
  176 |   test('content-type header missing', async (done) => {
  177 |     const binaryMimeTypes = []
  178 |     const multiValueHeaders = { foo: ['bar'] }",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/unit.js,Lazy Test,"{'line': 303, 'column': 32, 'index': 10118}","  301 |       (resolve, reject) => {
  302 |         const context = new MockContext(resolve, reject)
> 303 |         const contextResolver = makeResolver({
      |                                ^ Lazy Test
  304 |           context,
  305 |           resolutionMode: 'CONTEXT'
  306 |         })",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/unit.js,Lazy Test,"{'line': 316, 'column': 29, 'index': 10468}","  314 |   test('CALLBACK', () => {
  315 |     const callback = (e, response) => response
> 316 |     const callbackResolver = makeResolver({
      |                             ^ Lazy Test
  317 |       callback,
  318 |       resolutionMode: 'CALLBACK',
  319 |       context: {}",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/unit.js,Lazy Test,"{'line': 334, 'column': 30, 'index': 10866}","  332 |         reject
  333 |       }
> 334 |       const promiseResolver = makeResolver({
      |                              ^ Lazy Test
  335 |         promise,
  336 |         resolutionMode: 'PROMISE'
  337 |       })",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Conditional Test Logic,"{'line': 268, 'column': 4, 'index': 8283}","  266 |     const etagRegex = /^W\/.*$/
  267 |     const lastModifiedRegex = /^.* GMT$/
> 268 |     switch (eventSourceName) {
      |    ^ Conditional Test Logic
  269 |       case 'alb':
  270 |       case 'apiGatewayV1':
  271 |         expect(response.multiValueHeaders.etag.length).toEqual(1)",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Conditional Test Logic,"{'line': 474, 'column': 4, 'index': 14828}","  472 |     jest.useRealTimers()
  473 |
> 474 |     switch (eventSourceName) {
      |    ^ Conditional Test Logic
  475 |       case 'azureHttpFunctionV4':
  476 |       case 'azureHttpFunctionV3':
  477 |         expectedResponse.cookies = [",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Conditional Test Logic,"{'line': 518, 'column': 6, 'index': 15786}","  516 |       ]
  517 |
> 518 |       for (const method of mockMethods) { mocks.push(jest.spyOn(global.console, method).mockImplementation()) }
      |      ^ Conditional Test Logic
  519 |     })
  520 |
  521 |     afterEach(() => {",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Conditional Test Logic,"{'line': 522, 'column': 6, 'index': 15928}","  520 |
  521 |     afterEach(() => {
> 522 |       for (const mock of mocks) mock.mockRestore()
      |      ^ Conditional Test Logic
  523 |     })
  524 |
  525 |     test('custom logger', async () => {",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 282, 'column': 8, 'index': 8973}","  280 |         expectedResponse.body = Buffer.from(samLogoBase64, 'base64')
  281 |         expectedResponse.isBase64Encoded = false
> 282 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  283 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  284 |         delete response.headers.etag
  285 |         delete response.headers['last-modified']",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 282, 'column': 8, 'index': 8973}","  280 |         expectedResponse.body = Buffer.from(samLogoBase64, 'base64')
  281 |         expectedResponse.isBase64Encoded = false
> 282 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  283 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  284 |         delete response.headers.etag
  285 |         delete response.headers['last-modified']",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 283, 'column': 8, 'index': 9030}","  281 |         expectedResponse.isBase64Encoded = false
  282 |         expect(response.headers.etag).toMatch(etagRegex)
> 283 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  284 |         delete response.headers.etag
  285 |         delete response.headers['last-modified']
  286 |         break",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 283, 'column': 8, 'index': 9030}","  281 |         expectedResponse.isBase64Encoded = false
  282 |         expect(response.headers.etag).toMatch(etagRegex)
> 283 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  284 |         delete response.headers.etag
  285 |         delete response.headers['last-modified']
  286 |         break",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 288, 'column': 8, 'index': 9234}","  286 |         break
  287 |       case 'apiGatewayV2':
> 288 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  289 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  290 |         delete response.headers.etag
  291 |         delete response.headers['last-modified']",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 288, 'column': 8, 'index': 9234}","  286 |         break
  287 |       case 'apiGatewayV2':
> 288 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  289 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  290 |         delete response.headers.etag
  291 |         delete response.headers['last-modified']",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 289, 'column': 8, 'index': 9291}","  287 |       case 'apiGatewayV2':
  288 |         expect(response.headers.etag).toMatch(etagRegex)
> 289 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  290 |         delete response.headers.etag
  291 |         delete response.headers['last-modified']
  292 |         break",,
