file,type,smells,frame,itCount,describeCount
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 293, 'column': 8, 'index': 9276}","  291 |       case 'apiGatewayV2':
  292 |         expect(response.headers.etag).toMatch(etagRegex)
> 293 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  294 |         delete response.headers.etag
  295 |         delete response.headers['last-modified']
  296 |         break",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 574, 'column': 6, 'index': 17354}","  572 |       loggerError.debug('nocall')
  573 |       loggerError.verbose('nocall')
> 574 |       expect(global.console.warn).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  575 |       expect(global.console.debug).not.toHaveBeenCalled()
  576 |       expect(global.console.info).not.toHaveBeenCalled()
  577 |       expect(global.console.error).toHaveBeenLastCalledWith({",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 575, 'column': 6, 'index': 17411}","  573 |       loggerError.verbose('nocall')
  574 |       expect(global.console.warn).not.toHaveBeenCalled()
> 575 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  576 |       expect(global.console.info).not.toHaveBeenCalled()
  577 |       expect(global.console.error).toHaveBeenLastCalledWith({
  578 |         message: 'error'",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 575, 'column': 6, 'index': 17411}","  573 |       loggerError.verbose('nocall')
  574 |       expect(global.console.warn).not.toHaveBeenCalled()
> 575 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  576 |       expect(global.console.info).not.toHaveBeenCalled()
  577 |       expect(global.console.error).toHaveBeenLastCalledWith({
  578 |         message: 'error'",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 576, 'column': 6, 'index': 17469}","  574 |       expect(global.console.warn).not.toHaveBeenCalled()
  575 |       expect(global.console.debug).not.toHaveBeenCalled()
> 576 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  577 |       expect(global.console.error).toHaveBeenLastCalledWith({
  578 |         message: 'error'
  579 |       })",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 576, 'column': 6, 'index': 17469}","  574 |       expect(global.console.warn).not.toHaveBeenCalled()
  575 |       expect(global.console.debug).not.toHaveBeenCalled()
> 576 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  577 |       expect(global.console.error).toHaveBeenLastCalledWith({
  578 |         message: 'error'
  579 |       })",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 577, 'column': 6, 'index': 17526}","  575 |       expect(global.console.debug).not.toHaveBeenCalled()
  576 |       expect(global.console.info).not.toHaveBeenCalled()
> 577 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  578 |         message: 'error'
  579 |       })
  580 |",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 588, 'column': 6, 'index': 17856}","  586 |       loggerWarn.debug('nocall')
  587 |       loggerWarn.verbose('nocall')
> 588 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  589 |       expect(global.console.info).not.toHaveBeenCalled()
  590 |       expect(global.console.error).toHaveBeenLastCalledWith({
  591 |         message: 'error2'",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 588, 'column': 6, 'index': 17856}","  586 |       loggerWarn.debug('nocall')
  587 |       loggerWarn.verbose('nocall')
> 588 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  589 |       expect(global.console.info).not.toHaveBeenCalled()
  590 |       expect(global.console.error).toHaveBeenLastCalledWith({
  591 |         message: 'error2'",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 589, 'column': 6, 'index': 17914}","  587 |       loggerWarn.verbose('nocall')
  588 |       expect(global.console.debug).not.toHaveBeenCalled()
> 589 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  590 |       expect(global.console.error).toHaveBeenLastCalledWith({
  591 |         message: 'error2'
  592 |       })",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 589, 'column': 6, 'index': 17914}","  587 |       loggerWarn.verbose('nocall')
  588 |       expect(global.console.debug).not.toHaveBeenCalled()
> 589 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  590 |       expect(global.console.error).toHaveBeenLastCalledWith({
  591 |         message: 'error2'
  592 |       })",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 590, 'column': 6, 'index': 17971}","  588 |       expect(global.console.debug).not.toHaveBeenCalled()
  589 |       expect(global.console.info).not.toHaveBeenCalled()
> 590 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  591 |         message: 'error2'
  592 |       })
  593 |       expect(global.console.warn).toHaveBeenLastCalledWith({",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 593, 'column': 6, 'index': 18068}","  591 |         message: 'error2'
  592 |       })
> 593 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  594 |         message: 'warn2'
  595 |       })
  596 |",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 604, 'column': 6, 'index': 18396}","  602 |       loggerInfo.debug('nocall')
  603 |       loggerInfo.verbose('nocall')
> 604 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  605 |       expect(global.console.error).toHaveBeenLastCalledWith({
  606 |         message: 'error3'
  607 |       })",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 604, 'column': 6, 'index': 18396}","  602 |       loggerInfo.debug('nocall')
  603 |       loggerInfo.verbose('nocall')
> 604 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  605 |       expect(global.console.error).toHaveBeenLastCalledWith({
  606 |         message: 'error3'
  607 |       })",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 605, 'column': 6, 'index': 18454}","  603 |       loggerInfo.verbose('nocall')
  604 |       expect(global.console.debug).not.toHaveBeenCalled()
> 605 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  606 |         message: 'error3'
  607 |       })
  608 |       expect(global.console.warn).toHaveBeenLastCalledWith({",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 608, 'column': 6, 'index': 18551}","  606 |         message: 'error3'
  607 |       })
> 608 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  609 |         message: 'warn3'
  610 |       })
  611 |       expect(global.console.info).toHaveBeenLastCalledWith({",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 611, 'column': 6, 'index': 18646}","  609 |         message: 'warn3'
  610 |       })
> 611 |       expect(global.console.info).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  612 |         message: 'info3'
  613 |       })
  614 |",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 622, 'column': 6, 'index': 18997}","  620 |       loggerVerbose.verbose('verbose4')
  621 |       loggerVerbose.debug('nocall')
> 622 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  623 |         message: 'error4'
  624 |       })
  625 |       expect(global.console.warn).toHaveBeenLastCalledWith({",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 625, 'column': 6, 'index': 19094}","  623 |         message: 'error4'
  624 |       })
> 625 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  626 |         message: 'warn4'
  627 |       })
  628 |       expect(global.console.info).toHaveBeenLastCalledWith({",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 628, 'column': 6, 'index': 19189}","  626 |         message: 'warn4'
  627 |       })
> 628 |       expect(global.console.info).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  629 |         message: 'info4'
  630 |       })
  631 |       expect(global.console.debug).toHaveBeenLastCalledWith({",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 631, 'column': 6, 'index': 19284}","  629 |         message: 'info4'
  630 |       })
> 631 |       expect(global.console.debug).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  632 |         message: 'verbose4'
  633 |       })
  634 |",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 642, 'column': 6, 'index': 19625}","  640 |       loggerDebug.verbose('verbose5')
  641 |       loggerDebug.debug('debug5')
> 642 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  643 |         message: 'error5'
  644 |       })
  645 |       expect(global.console.warn).toHaveBeenLastCalledWith({",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 645, 'column': 6, 'index': 19722}","  643 |         message: 'error5'
  644 |       })
> 645 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  646 |         message: 'warn5'
  647 |       })
  648 |       expect(global.console.info).toHaveBeenLastCalledWith({",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 648, 'column': 6, 'index': 19817}","  646 |         message: 'warn5'
  647 |       })
> 648 |       expect(global.console.info).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  649 |         message: 'info5'
  650 |       })
  651 |       expect(global.console.debug).toHaveBeenLastCalledWith({",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 651, 'column': 6, 'index': 19912}","  649 |         message: 'info5'
  650 |       })
> 651 |       expect(global.console.debug).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  652 |         message: 'debug5'
  653 |       })
  654 |     })",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 664, 'column': 6, 'index': 20296}","  662 |       logger.debug('array', ['message'])
  663 |
> 664 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  665 |         1,
  666 |         {
  667 |           message: 'simple message'",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 670, 'column': 6, 'index': 20431}","  668 |         }
  669 |       )
> 670 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  671 |         2,
  672 |         {
  673 |           message: 'debug',",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 678, 'column': 6, 'index': 20602}","  676 |         }
  677 |       )
> 678 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  679 |         3,
  680 |         {
  681 |           message: 'debug'",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 684, 'column': 6, 'index': 20728}","  682 |         }
  683 |       )
> 684 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  685 |         4,
  686 |         {
  687 |           message: 'array',",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Ignored Test,"{'line': 430, 'column': 7, 'index': 13267}","  428 |   })
  429 |
> 430 |   test.skip('respondToEventSourceWithError', async () => {
      |       ^ Ignored Test
  431 |     const response = await serverlessExpressInstance(null)
  432 |     expect(response).toEqual({
  433 |       statusCode: 500,",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Magic Number,"{'line': 275, 'column': 54, 'index': 8448}","  273 |       case 'apiGatewayV1':
  274 |         const multiValueHeaders = response.multiValueHeaders
> 275 |         expect(multiValueHeaders.etag.length).toEqual(1)
      |                                                      ^ Magic Number
  276 |         expect(multiValueHeaders.etag[0]).toMatch(etagRegex)
  277 |         expect(multiValueHeaders['last-modified'].length).toEqual(1)
  278 |         expect(multiValueHeaders['last-modified'][0]).toMatch(lastModifiedRegex)",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Magic Number,"{'line': 277, 'column': 66, 'index': 8578}","  275 |         expect(multiValueHeaders.etag.length).toEqual(1)
  276 |         expect(multiValueHeaders.etag[0]).toMatch(etagRegex)
> 277 |         expect(multiValueHeaders['last-modified'].length).toEqual(1)
      |                                                                  ^ Magic Number
  278 |         expect(multiValueHeaders['last-modified'][0]).toMatch(lastModifiedRegex)
  279 |         delete multiValueHeaders.etag
  280 |         delete multiValueHeaders['last-modified']",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Magic Number,"{'line': 298, 'column': 53, 'index': 9523}","  296 |         break
  297 |       case 'lambdaEdge':
> 298 |         expect(response.headers.etag.length).toEqual(1)
      |                                                     ^ Magic Number
  299 |         expect(response.headers.etag[0].key).toMatch('etag')
  300 |         expect(response.headers.etag[0].value).toMatch(etagRegex)
  301 |         expect(response.headers['last-modified'].length).toEqual(1)",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Magic Number,"{'line': 301, 'column': 65, 'index': 9718}","  299 |         expect(response.headers.etag[0].key).toMatch('etag')
  300 |         expect(response.headers.etag[0].value).toMatch(etagRegex)
> 301 |         expect(response.headers['last-modified'].length).toEqual(1)
      |                                                                 ^ Magic Number
  302 |         expect(response.headers['last-modified'][0].key).toMatch('last-modified')
  303 |         expect(response.headers['last-modified'][0].value).toMatch(lastModifiedRegex)
  304 |         delete response.headers.etag",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Magic Number,"{'line': 553, 'column': 56, 'index': 16679}","  551 |       await serverlessExpressInstance(event)
  552 |
> 553 |       expect(customLogger.debug.mock.calls.length).toBe(6)
      |                                                        ^ Magic Number
  554 |
  555 |       // TODO: test log levels
  556 |       // customLogger.level = 'error'",,
/home/gabriel/Desktop/research/projects/serverless-express/__tests__/integration.js,Mystery Guest,"{'column': 23, 'line': 252}","  250 |   const response = await serverlessExpressInstance(event)
  251 |
> 252 |   const samLogoImage = fs.readFileSync(samLogoPath)
      |                       ^ Mystery Guest
  253 |   const samLogoBase64 = Buffer.from(samLogoImage).toString('base64')
  254 |   const expectedResponse = makeResponse({
  255 |     eventSourceName,",,
__tests__/unit.js,AnonymousTest,"[{""startLine"":225,""endLine"":247}]",,17.0,2.0
__tests__/unit.js,AnonymousTest,"[{""startLine"":299,""endLine"":312}]",,17.0,2.0
__tests__/unit.js,AnonymousTest,"[{""startLine"":314,""endLine"":326}]",,17.0,2.0
__tests__/unit.js,AnonymousTest,"[{""startLine"":328,""endLine"":345}]",,17.0,2.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":35,""endLine"":65}]",,20.0,1.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":67,""endLine"":104}]",,20.0,1.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":217,""endLine"":237}]",,20.0,1.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":239,""endLine"":312}]",,20.0,1.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":313,""endLine"":339}]",,20.0,1.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":341,""endLine"":361}]",,20.0,1.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":363,""endLine"":392}]",,20.0,1.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":439,""endLine"":510}]",,20.0,1.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":531,""endLine"":564}]",,20.0,1.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":566,""endLine"":654}]",,20.0,1.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":694,""endLine"":725}]",,20.0,1.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":727,""endLine"":753}]",,20.0,1.0
__tests__/integration.js,AnonymousTest,"[{""startLine"":755,""endLine"":781}]",,20.0,1.0
__tests__/integration.js,OvercommentedTest,"[{""startLine"":531,""endLine"":564}]",,20.0,1.0
__tests__/integration.js,SubOptimalAssert,"[{""startLine"":553,""endLine"":553}]",,20.0,1.0
__tests__/integration.js,VerboseStatement,"[{""startLine"":439,""endLine"":510}]",,20.0,1.0
__tests__/integration.js,VerboseStatement,"[{""startLine"":566,""endLine"":654}]",,20.0,1.0
